"region","functionality_main","water_months","seasonality","dryness","dryness_duration","puits_safety","latitude","longitude","photo"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.00024457,-3.69558984,"https://akvoflow-87.s3.amazonaws.com/images/e9ee634a-e283-4c50-9363-ad69e575eb6f.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.56451539,-4.32523671,"https://akvoflow-87.s3.amazonaws.com/images/60afc2d7-56c7-4464-93a7-b1d4c5b8e8bd.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.00281367,-3.69777614,"https://akvoflow-87.s3.amazonaws.com/images/3cafad5e-b848-4d84-9554-449bd91b6438.jpg"
"Mopti","fonctionnel",6,"Yes","non",NA,"Non",13.99634904,-2.92459238,"https://akvoflow-87.s3.amazonaws.com/images/1d0685f6-1391-4698-9daa-2a4e2a844a82.jpg"
"Mopti","non utilisé",NA,"No",NA,NA,"Non",15.52115852,-4.31147473,"https://akvoflow-87.s3.amazonaws.com/images/93d541d9-4cfa-46b8-990c-a69b8640cc38.jpg"
"Mopti","non utilisé",NA,"No",NA,NA,"Non",15.52145047,-4.31295427,"https://akvoflow-87.s3.amazonaws.com/images/11e46570-13cd-4bba-ba85-a660e5429374.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.52129984,-4.31394303,"https://akvoflow-87.s3.amazonaws.com/images/3f0d7d46-916f-490c-b45a-6f69a04d66b9.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.65964552,-4.0977537,"https://akvoflow-87.s3.amazonaws.com/images/10b40630-7b99-482b-91e2-7043d85fa3c7.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.65977676,-4.09544541,"https://akvoflow-87.s3.amazonaws.com/images/7ed0e9b4-b5f8-4a8f-8cdd-64384dc08b0c.jpg"
"Mopti","fonctionnel",9,"Yes","non",NA,"Non",13.81763201,-4.85697376,"https://akvoflow-87.s3.amazonaws.com/images/f03918d1-5e0d-40fe-bcd4-27aaf7d6a25f.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.66031808,-4.09662342,"https://akvoflow-87.s3.amazonaws.com/images/dd33b0cb-a46e-483e-baf1-fa10bfa2dd57.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.51932617,-4.31176881,"https://akvoflow-87.s3.amazonaws.com/images/f99012a2-2d4b-4760-b775-b395824542e1.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.00850823,-3.70822465,"https://akvoflow-87.s3.amazonaws.com/images/6984ed2e-4ffe-4192-a73d-bdbc724147fc.jpg"
"Mopti","fonctionnel",11,"Yes","non",NA,"Non",14.96079535,-2.9922941,"https://akvoflow-87.s3.amazonaws.com/images/98cdf325-12cf-40d3-a5dc-b53fc242e76f.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.52083172,-4.31155104,"https://akvoflow-87.s3.amazonaws.com/images/dc87b4d5-638a-437b-9964-f87cea5731c1.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.00893218,-3.70838313,"https://akvoflow-87.s3.amazonaws.com/images/93206c5a-dd1e-4b85-bead-a129f050be54.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.99375365,-2.95160813,"https://akvoflow-87.s3.amazonaws.com/images/d1ad3084-de27-4d9f-a244-4d78d5822ebc.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.65314913,-4.09386465,"https://akvoflow-87.s3.amazonaws.com/images/97bffd65-01e4-4c30-9ea4-8625daa2aebd.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.01917699,-3.73302349,"https://akvoflow-87.s3.amazonaws.com/images/64b96c7a-563e-4fa2-af19-dea0f08a66d1.jpg"
"Mopti","non utilisé",NA,"No",NA,NA,"Non",15.48101098,-4.28774468,"https://akvoflow-87.s3.amazonaws.com/images/c4def8e2-fc67-4fde-904b-1352636d7f16.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.01723054,-3.74999773,"https://akvoflow-87.s3.amazonaws.com/images/9241b037-fe0a-4644-a6f5-d9b0fcaabe80.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.47776106,-4.28647547,"https://akvoflow-87.s3.amazonaws.com/images/da84b0d3-5f7a-4948-87a6-c0a86774f0ed.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Oui",14.9392923,-3.89328393,"https://akvoflow-87.s3.amazonaws.com/images/f984569f-b861-4c0a-97de-b6c8bcebb8d3.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.76090086,-4.04764628,"https://akvoflow-87.s3.amazonaws.com/images/e22c41fa-a820-4c47-bf13-752ad9976e5d.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.76081248,-4.04478855,"https://akvoflow-87.s3.amazonaws.com/images/f8c6f54c-ef0f-42d9-bdbf-6be62b74fe44.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.95168139,-3.89168851,"https://akvoflow-87.s3.amazonaws.com/images/f007a848-256e-4a6e-a18d-b5f55fe19243.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.41906955,-4.14571113,"https://akvoflow-87.s3.amazonaws.com/images/f72d78a7-a338-4319-b614-52ea1d9f230d.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.01493221,-3.75678973,"https://akvoflow-87.s3.amazonaws.com/images/06350622-24a4-4372-9c62-9d1837db311c.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.41906955,-4.14571113,"https://akvoflow-87.s3.amazonaws.com/images/f72d78a7-a338-4319-b614-52ea1d9f230d.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.74511067,-4.84870658,"https://akvoflow-87.s3.amazonaws.com/images/ced5b05f-886d-48e0-b6c6-4230a1955917.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.74045635,-4.84719143,"https://akvoflow-87.s3.amazonaws.com/images/5b6836cb-68cf-4647-979d-3f83c726d14b.jpg"
"Mopti","non utilisé",NA,"No",NA,NA,"Non",14.74159843,-4.05354068,"https://akvoflow-87.s3.amazonaws.com/images/32d514b6-4c49-4daa-8419-733434e3799d.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.67201796,-3.88702415,"https://akvoflow-87.s3.amazonaws.com/images/40de55ea-ea44-4bcb-a3c7-bd713b8b71ba.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.72929727,-4.88327349,"https://akvoflow-87.s3.amazonaws.com/images/5e4d8b8b-46e8-44b0-b5ad-0260212d5636.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.72699055,-4.88284182,"https://akvoflow-87.s3.amazonaws.com/images/c08a3e2e-f19f-4240-aa37-3873ee5622e8.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.96050444,-3.71323094,"https://akvoflow-87.s3.amazonaws.com/images/d7c65c73-b1ce-4298-b431-ae3a435cd090.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.72791223,-4.88458728,"https://akvoflow-87.s3.amazonaws.com/images/3680f554-78a8-4978-980d-8273b9a4be0e.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.73020471,-4.88575761,"https://akvoflow-87.s3.amazonaws.com/images/fccee0ec-1ecd-4637-9b60-d47248951312.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.95994694,-3.71062442,"https://akvoflow-87.s3.amazonaws.com/images/51c615ae-407e-4f1a-85aa-cef58a7d756e.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.48779674,-4.20518372,"https://akvoflow-87.s3.amazonaws.com/images/415bd93d-830a-49fa-91c9-0f80de73b15a.jpg"
"Mopti","fonctionnel",9,"Yes","non",NA,"Non",13.7255931,-4.89593314,"https://akvoflow-87.s3.amazonaws.com/images/d6c0926c-3e40-4f16-b72d-9394dd765438.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.96215566,-3.71062905,"https://akvoflow-87.s3.amazonaws.com/images/12a61775-9f61-45e4-a6e6-a4faa8be4e1b.jpg"
"Mopti","fonctionnel",9,"Yes","non",NA,"Non",13.7240866,-4.89566171,"https://akvoflow-87.s3.amazonaws.com/images/b17f0b20-d26f-4377-a21c-80a3714f7b00.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.72736451,-4.89223503,"https://akvoflow-87.s3.amazonaws.com/images/c5a2e9d9-ca5d-4f2f-9605-ca93acc9ddc3.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.46243649,-4.17040062,"https://akvoflow-87.s3.amazonaws.com/images/a9a0423d-1572-483e-93af-67f6369ce7e8.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.7243372,-4.89410023,"https://akvoflow-87.s3.amazonaws.com/images/01a9f80b-e5cc-4f69-b770-5396356c656c.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.46243984,-4.17042961,"https://akvoflow-87.s3.amazonaws.com/images/09057e2b-149f-4039-b0c5-0d0d299c3137.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.75449143,-3.94936937,"https://akvoflow-87.s3.amazonaws.com/images/e536b1f8-ff7c-4b5f-83d0-33e81eb2f546.jpg"
"Mopti","non utilisé",NA,"No",NA,NA,"Non",13.95842768,-3.72851247,"https://akvoflow-87.s3.amazonaws.com/images/f7bc0a1c-07b7-43b8-a642-9db891d4ec7e.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.95885542,-3.72850763,"https://akvoflow-87.s3.amazonaws.com/images/683cce78-6b0b-4473-b7c7-147a9d2a76f0.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.74407876,-4.88050737,"https://akvoflow-87.s3.amazonaws.com/images/0373119f-1b13-48ee-8783-fbc783e51be4.jpg"
"Mopti","sec",6,"Yes","oui","6 moi sur les 12 moi de l'année","Non",14.75693066,-3.95230453,"https://akvoflow-87.s3.amazonaws.com/images/628276ee-a2ff-492f-991b-6fc102efba68.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.74670579,-4.87671024,"https://akvoflow-87.s3.amazonaws.com/images/2153d3b8-cf69-4ff6-a117-df7a727b4539.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.45655588,-4.15962209,"https://akvoflow-87.s3.amazonaws.com/images/3f86fddf-030c-421a-80ac-7c8d358d42da.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.97636042,-3.69423531,"https://akvoflow-87.s3.amazonaws.com/images/4131f6cd-0602-4d6a-89e0-11c63888d1fa.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.76887528,-4.86461855,"https://akvoflow-87.s3.amazonaws.com/images/583114bc-b9a4-4a49-bc9a-7f0d7c2d5123.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.76922693,-4.86568032,"https://akvoflow-87.s3.amazonaws.com/images/dea4a71f-4717-4fcc-a656-fc9ca7af2717.jpg"
"Mopti","sec",11,"Yes","oui","sa jamais donné  de leau","Non",14.63557121,-4.06310559,"https://akvoflow-87.s3.amazonaws.com/images/94f10e21-add7-458c-9b07-bc5cb33b1b03.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.98939188,-3.69044546,"https://akvoflow-87.s3.amazonaws.com/images/c79e97b5-ef1d-4e1a-84fc-3ce9f719b6cc.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.98933146,-3.68986292,"https://akvoflow-87.s3.amazonaws.com/images/060947b3-346c-473a-b9ff-b76a65ab5b5a.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.95516917,-3.87547056,"https://akvoflow-87.s3.amazonaws.com/images/5dbe1147-bdfb-41e8-9486-d63102bd778c.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.00684415,-3.6599851,"https://akvoflow-87.s3.amazonaws.com/images/ba35ad4f-bd59-469f-9ec0-a578b8890507.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.62776155,-4.04939674,"https://akvoflow-87.s3.amazonaws.com/images/c470d375-72ee-49e6-92e4-589357581c49.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.01205064,-3.66770075,"https://akvoflow-87.s3.amazonaws.com/images/0cbcc403-6df6-4629-b71f-46319475a5f8.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.46727482,-4.0804206,"https://akvoflow-87.s3.amazonaws.com/images/18b91074-0f02-4e8b-b68b-aea7f3d4d596.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.97388366,-3.86108402,"https://akvoflow-87.s3.amazonaws.com/images/22e7f7f1-8bdd-4631-a6d0-870712075119.jpg"
"Mopti","fonctionnel",10,"Yes","non",NA,"Non",15.46824617,-4.07803998,"https://akvoflow-87.s3.amazonaws.com/images/d413aa70-f6cb-447d-abd6-0378a4cd099f.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.97214145,-3.86208423,"https://akvoflow-87.s3.amazonaws.com/images/52986558-c56f-4390-9547-3a07b837b7a8.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.97587989,-3.8611453,"https://akvoflow-87.s3.amazonaws.com/images/f5d25a91-b798-4889-a06b-fa297ea1fe64.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.00893791,-3.66536192,"https://akvoflow-87.s3.amazonaws.com/images/4da929c7-ebbb-434b-9de8-98047028c166.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.59118357,-3.93021965,"https://akvoflow-87.s3.amazonaws.com/images/fb9c4328-3d4d-44bf-962b-457fb6fb8bea.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.00867556,-3.66646434,"https://akvoflow-87.s3.amazonaws.com/images/ce871ce6-a157-423d-8e6f-35bcb5a1d6d4.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.0046677,-3.64262308,"https://akvoflow-87.s3.amazonaws.com/images/8385d67b-1291-4426-b874-a58b5f16022a.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.67432934,-4.8549301,"https://akvoflow-87.s3.amazonaws.com/images/3d66a4a8-c302-455a-a9ec-3885810d8962.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.46888857,-4.13208729,"https://akvoflow-87.s3.amazonaws.com/images/e4771eef-205b-406b-90a2-ebb626f9d118.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.67577965,-4.85679551,"https://akvoflow-87.s3.amazonaws.com/images/578f2bcc-b801-4df4-abd7-9ebce95a1a2e.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.59040802,-3.96613517,"https://akvoflow-87.s3.amazonaws.com/images/fa835536-926a-4aaf-9e97-129d560cdf45.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.67443367,-4.85752816,"https://akvoflow-87.s3.amazonaws.com/images/91b366a1-2109-4067-8f90-04a4d13c5f1a.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.99956138,-3.63592363,"https://akvoflow-87.s3.amazonaws.com/images/5f5f269b-aa6a-41b6-b0e2-0bd626127e7d.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.00010681,-3.63658345,"https://akvoflow-87.s3.amazonaws.com/images/d0dea9f9-f12d-49f8-ba9f-cd0786df6712.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.00032936,-3.85179567,"https://akvoflow-87.s3.amazonaws.com/images/b4127515-e356-4c3f-ab74-c13276fd8650.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.99877894,-3.6339048,"https://akvoflow-87.s3.amazonaws.com/images/69fe2921-65cc-4578-9f62-0200ed551d75.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.99905597,-3.63227262,"https://akvoflow-87.s3.amazonaws.com/images/799cf1b5-5a1b-4d3a-91af-e3c268205e93.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.00099137,-3.6324684,"https://akvoflow-87.s3.amazonaws.com/images/5a7de88d-2de7-4fb2-8cca-5764e3b8442a.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.64573881,-4.85246092,"https://akvoflow-87.s3.amazonaws.com/images/6356e6f4-c5db-45cf-a8c5-512f2f62dec0.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.68210002,-4.53968835,"https://akvoflow-87.s3.amazonaws.com/images/d88d4ae1-19be-4df1-a9d9-fee1ec9df744.jpg"
"Mopti","fonctionnel",8,"Yes","non",NA,"Non",15.01396875,-3.85818698,"https://akvoflow-87.s3.amazonaws.com/images/5db78aac-ae5c-4dec-90ee-7a387fab53d3.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.01480893,-3.85465635,"https://akvoflow-87.s3.amazonaws.com/images/6f4649c1-a43f-4ab2-9a11-a86a868c785b.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.00164955,-3.61899455,"https://akvoflow-87.s3.amazonaws.com/images/77a6d68e-0f99-45e3-a15d-ffb0f5a4af6a.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.00176981,-3.61537919,"https://akvoflow-87.s3.amazonaws.com/images/c6b06f3f-6e70-4951-938f-19a83a145b9b.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.00043467,-3.61732062,"https://akvoflow-87.s3.amazonaws.com/images/957eebf2-92c2-4a96-938b-e5da54d88ef8.jpg"
"Mopti","non utilisé",NA,"No",NA,NA,"Non",13.99767752,-3.61906585,"https://akvoflow-87.s3.amazonaws.com/images/22a46bd7-6275-4441-9f1f-f34b81eeab2f.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.48901366,-4.11349945,"https://akvoflow-87.s3.amazonaws.com/images/d23aed18-662a-4870-a548-53ef0b92c2ae.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.99606908,-3.62051212,"https://akvoflow-87.s3.amazonaws.com/images/66f6189e-ed23-4e0a-9c30-facb0a16f2a5.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.05412923,-3.87070222,"https://akvoflow-87.s3.amazonaws.com/images/4250154e-c296-44bb-bcc4-a64fb97c2a99.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.49756247,-4.14777842,"https://akvoflow-87.s3.amazonaws.com/images/4f01af07-bcf8-4194-9923-2bdb9937d26f.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.0035957,-3.61732342,"https://akvoflow-87.s3.amazonaws.com/images/1ff1ec1b-908b-414d-958c-96da22297d37.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.05836484,-3.87028028,"https://akvoflow-87.s3.amazonaws.com/images/c1c54d3c-fb12-4c42-b930-533507bede73.jpg"
"Mopti","fonctionnel",11,"Yes","non",NA,"Non",15.52357057,-4.1444414,"https://akvoflow-87.s3.amazonaws.com/images/ad332496-da13-45e3-b0c8-7c6942187db8.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.52357057,-4.1444414,"https://akvoflow-87.s3.amazonaws.com/images/ad332496-da13-45e3-b0c8-7c6942187db8.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.68512081,-4.81043945,"https://akvoflow-87.s3.amazonaws.com/images/a947942f-9195-4881-8144-1036eb3e88ce.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.52377194,-4.14397967,"https://akvoflow-87.s3.amazonaws.com/images/ae65be85-a0d5-49de-901c-527e06a14a99.jpg"
"Mopti","fonctionnel",11,"Yes","non",NA,"Non",15.52380256,-4.14470103,"https://akvoflow-87.s3.amazonaws.com/images/b69ac46d-6e4f-4743-86d8-caf93b37568b.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.68458592,-4.80767017,"https://akvoflow-87.s3.amazonaws.com/images/3f236c53-bd22-4a00-a49a-0e9d35bf86fb.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.52355983,-4.14443301,"https://akvoflow-87.s3.amazonaws.com/images/d458450e-6b94-417a-a8ff-6ab196d56b2e.jpg"
"Mopti","fonctionnel",10,"Yes","non",NA,"Non",13.68394424,-4.80766955,"https://akvoflow-87.s3.amazonaws.com/images/cfd3e387-33a6-49c5-83bd-31b1d54aedee.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.14738464,-5.00001999,"https://akvoflow-87.s3.amazonaws.com/images/563976ce-3cd9-4496-bf91-eed43985775f.jpg"
"Mopti","non utilisé",11,"Yes","non",NA,"Non",15.52366512,-4.14457124,"https://akvoflow-87.s3.amazonaws.com/images/9fba9b27-3578-423f-87e2-b748c02a0fc7.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.96521665,-3.62104048,"https://akvoflow-87.s3.amazonaws.com/images/f9e565fc-2645-4ebb-af16-0665561a02f9.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.14662296,-5.00151204,"https://akvoflow-87.s3.amazonaws.com/images/99d1600a-34a5-401e-b583-24f3ba5a058a.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.96380946,-3.62219273,"https://akvoflow-87.s3.amazonaws.com/images/7d83005b-6a6e-444c-88c8-a1e13977eaaf.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.68344339,-4.80636803,"https://akvoflow-87.s3.amazonaws.com/images/acd26fe2-68b7-49e1-bad9-ea63b20c837e.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.68190473,-4.80941718,"https://akvoflow-87.s3.amazonaws.com/images/d6bf9eaa-0c0b-4069-85cf-535c2910ef3e.jpg"
"Mopti","fonctionnel",10,"Yes","non",NA,"Non",13.6807673,-4.81230522,"https://akvoflow-87.s3.amazonaws.com/images/b4a9366d-e853-4c50-89c6-aa722dcfe3e9.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.68316078,-4.81280273,"https://akvoflow-87.s3.amazonaws.com/images/0f6426b6-ca7f-4d19-9670-8c2d8e19c35a.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.52402091,-4.11871961,"https://akvoflow-87.s3.amazonaws.com/images/022e26fe-8cdf-4319-82da-2d6a235243e3.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.0296724,-3.61792248,"https://akvoflow-87.s3.amazonaws.com/images/8f11dd25-2f17-4b8c-a7f0-5c16f469bd36.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.9764876,-3.64290139,"https://akvoflow-87.s3.amazonaws.com/images/733ce0d2-8da9-46f0-b847-198543b6914b.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.68903847,-4.80560246,"https://akvoflow-87.s3.amazonaws.com/images/312112e0-4680-46f8-a661-9bbdb87d99a7.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Oui",13.93954035,-2.96786566,"https://akvoflow-87.s3.amazonaws.com/images/600357a0-880e-44de-bb72-6a4f1de23b1c.jpg"
"Mopti","fonctionnel",10,"Yes","non",NA,"Non",14.00626311,-3.02820393,"https://akvoflow-87.s3.amazonaws.com/images/6b5193d7-c907-44f8-9e21-7b58df32eeb4.jpg"
"Mopti","fonctionnel",10,"Yes","non",NA,"Non",13.78623919,-2.93163319,"https://akvoflow-87.s3.amazonaws.com/images/a0225b56-4322-472e-82e0-2e9b8e206b1f.jpg"
"Mopti","fonctionnel",9,"Yes","non",NA,"Non",13.78952929,-2.92981273,"https://akvoflow-87.s3.amazonaws.com/images/66862001-2df2-4c93-894d-9b3caa2cc4b6.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.81713233,-2.96772438,"https://akvoflow-87.s3.amazonaws.com/images/2058c673-bc62-4a4b-ae55-8c41415eead3.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.69554173,-4.79803152,"https://akvoflow-87.s3.amazonaws.com/images/62d59446-0be5-4391-b98c-d7708d8822c3.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.89005595,-2.95913226,"https://akvoflow-87.s3.amazonaws.com/images/657f2078-a9a9-4a1a-af1a-6d739e9944e4.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.97652059,-3.03207058,"https://akvoflow-87.s3.amazonaws.com/images/098a647a-ceee-48c1-960a-28cfbbdf4d65.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.97081189,-3.02846067,"https://akvoflow-87.s3.amazonaws.com/images/bb1a9ee9-c66a-4f8c-8431-731678ef2ffd.jpg"
"Mopti","fonctionnel",6,"Yes","non",NA,"Non",13.94102224,-2.9652599,"https://akvoflow-87.s3.amazonaws.com/images/64997a62-2572-41a9-8b7e-0fc7668f183a.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.92582501,-2.91113351,"https://akvoflow-87.s3.amazonaws.com/images/36bdb36a-ac96-4266-a589-3ed5911a8959.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.98665016,-3.0372202,"https://akvoflow-87.s3.amazonaws.com/images/88133249-c4de-4111-9c03-eb565c00ec79.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.96726905,-3.02781319,"https://akvoflow-87.s3.amazonaws.com/images/f42cb787-7a11-472d-9a3a-3755dc81fa45.jpg"
"Mopti","fonctionnel",8,"Yes","non",NA,"Non",14.14870867,-4.99066226,"https://akvoflow-87.s3.amazonaws.com/images/ed79ae28-77fa-465a-8615-0dd5571d7344.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.06544556,-3.87491671,"https://akvoflow-87.s3.amazonaws.com/images/30b1c530-a810-4387-ad72-315345ebeba2.jpg"
"Mopti","non utilisé",4,"Yes","non",NA,"Non",14.51501316,-4.19569862,"https://akvoflow-87.s3.amazonaws.com/images/ada661fd-0ef0-4eed-83be-b5cc4207ac79.jpg"
"Mopti","non utilisé",NA,"No",NA,NA,"Non",14.1504279,-4.99086985,"https://akvoflow-87.s3.amazonaws.com/images/013fb756-fe15-4923-b3f3-9909c55c0f39.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",14.14986002,-4.98930728,"https://akvoflow-87.s3.amazonaws.com/images/b9f5e40b-e4d6-4563-aaf5-8d238bde06d9.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.45719477,-4.08305445,"https://akvoflow-87.s3.amazonaws.com/images/9d0e00ac-f05f-4a06-b9c8-b36459a138e7.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",13.71810319,-4.74067626,"https://akvoflow-87.s3.amazonaws.com/images/edfa2e18-ca3f-4102-938d-bdef766d5305.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.45609988,-4.08297349,"https://akvoflow-87.s3.amazonaws.com/images/015afa33-6c22-4e55-85af-1571626743ae.jpg"
"Mopti","non utilisé",8,"Yes","non",NA,"Non",14.15045943,-4.98708454,"https://akvoflow-87.s3.amazonaws.com/images/e6153ce3-9783-435e-ad30-173154a31cf9.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.40011479,-4.61078896,"https://akvoflow-87.s3.amazonaws.com/images/3ff5396c-f1c5-4afa-a5ce-9a7b3705ee55.jpg"
"Mopti","fonctionnel",12,"No",NA,NA,"Non",15.39966779,-4.60850453,"https://akvoflow-87.s3.amazonaws.com/images/fd33b0b0-92d1-4aa3-b1fe-e75aecc9c79a.jpg"
